state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,loss,status,params.c_annual,params.c_monthly,params.starting_deviation,params.strength_eta
2,80,,"{'loss': 1.4216050794840582, 'params': {'c_annual': 14.808547726505477, 'c_monthly': 5.717215537045871, 'starting_deviation': 126.0, 'strength_eta': 32.00743127410905}, 'status': 'ok'}","{'tid': 80, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [80], 'c_monthly': [80], 'starting_deviation': [80], 'strength_eta': [80]}, 'vals': {'c_annual': [14.808547726505477], 'c_monthly': [5.717215537045871], 'starting_deviation': [126.0], 'strength_eta': [32.00743127410905]}}",,,0,2022-09-17 06:02:55.959,2022-09-17 06:02:56.079,1.4216050794840582,ok,14.808547726505477,5.717215537045871,126.0,32.00743127410905
2,81,,"{'loss': 1.4239851206253507, 'params': {'c_annual': 10.171762306494925, 'c_monthly': 30.573195183166057, 'starting_deviation': 207.0, 'strength_eta': 2.5600166731310168}, 'status': 'ok'}","{'tid': 81, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [81], 'c_monthly': [81], 'starting_deviation': [81], 'strength_eta': [81]}, 'vals': {'c_annual': [10.171762306494925], 'c_monthly': [30.573195183166057], 'starting_deviation': [207.0], 'strength_eta': [2.5600166731310168]}}",,,0,2022-09-17 06:02:56.099,2022-09-17 06:02:56.215,1.4239851206253507,ok,10.171762306494925,30.573195183166057,207.0,2.5600166731310168
2,82,,"{'loss': 1.4175510693013293, 'params': {'c_annual': 8.814460528993196, 'c_monthly': 2.0381622288044134, 'starting_deviation': 164.0, 'strength_eta': 174.10127016538434}, 'status': 'ok'}","{'tid': 82, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [82], 'c_monthly': [82], 'starting_deviation': [82], 'strength_eta': [82]}, 'vals': {'c_annual': [8.814460528993196], 'c_monthly': [2.0381622288044134], 'starting_deviation': [164.0], 'strength_eta': [174.10127016538434]}}",,,0,2022-09-17 06:02:56.234,2022-09-17 06:02:56.369,1.4175510693013293,ok,8.814460528993196,2.0381622288044134,164.0,174.10127016538434
2,83,,"{'loss': 1.4172434123274404, 'params': {'c_annual': 10.665706946495876, 'c_monthly': 19.566697315968288, 'starting_deviation': 79.0, 'strength_eta': 185.20727301885663}, 'status': 'ok'}","{'tid': 83, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [83], 'c_monthly': [83], 'starting_deviation': [83], 'strength_eta': [83]}, 'vals': {'c_annual': [10.665706946495876], 'c_monthly': [19.566697315968288], 'starting_deviation': [79.0], 'strength_eta': [185.20727301885663]}}",,,0,2022-09-17 06:02:56.391,2022-09-17 06:02:56.517,1.4172434123274404,ok,10.665706946495876,19.566697315968288,79.0,185.20727301885663
2,84,,"{'loss': 1.4188218750707724, 'params': {'c_annual': 13.345960268726323, 'c_monthly': 6.931230806310682, 'starting_deviation': 186.0, 'strength_eta': 127.50408002673035}, 'status': 'ok'}","{'tid': 84, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [84], 'c_monthly': [84], 'starting_deviation': [84], 'strength_eta': [84]}, 'vals': {'c_annual': [13.345960268726323], 'c_monthly': [6.931230806310682], 'starting_deviation': [186.0], 'strength_eta': [127.50408002673035]}}",,,0,2022-09-17 06:02:56.539,2022-09-17 06:02:56.658,1.4188218750707724,ok,13.345960268726323,6.931230806310682,186.0,127.50408002673035
2,85,,"{'loss': 1.420204460014624, 'params': {'c_annual': 3.5013783575609985, 'c_monthly': 9.235850723142107, 'starting_deviation': 346.0, 'strength_eta': 117.62823695262223}, 'status': 'ok'}","{'tid': 85, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [85], 'c_monthly': [85], 'starting_deviation': [85], 'strength_eta': [85]}, 'vals': {'c_annual': [3.5013783575609985], 'c_monthly': [9.235850723142107], 'starting_deviation': [346.0], 'strength_eta': [117.62823695262223]}}",,,0,2022-09-17 06:02:56.678,2022-09-17 06:02:56.795,1.420204460014624,ok,3.5013783575609985,9.235850723142107,346.0,117.62823695262223
2,86,,"{'loss': 1.4189063569568363, 'params': {'c_annual': 19.954260436938654, 'c_monthly': 0.23596775331482434, 'starting_deviation': 226.0, 'strength_eta': 133.65153630129993}, 'status': 'ok'}","{'tid': 86, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [86], 'c_monthly': [86], 'starting_deviation': [86], 'strength_eta': [86]}, 'vals': {'c_annual': [19.954260436938654], 'c_monthly': [0.23596775331482434], 'starting_deviation': [226.0], 'strength_eta': [133.65153630129993]}}",,,0,2022-09-17 06:02:56.816,2022-09-17 06:02:56.934,1.4189063569568363,ok,19.954260436938654,0.23596775331482434,226.0,133.65153630129993
2,87,,"{'loss': 1.4191063676331086, 'params': {'c_annual': 33.01936817951782, 'c_monthly': 18.160028234189284, 'starting_deviation': 302.0, 'strength_eta': 167.1023997834891}, 'status': 'ok'}","{'tid': 87, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [87], 'c_monthly': [87], 'starting_deviation': [87], 'strength_eta': [87]}, 'vals': {'c_annual': [33.01936817951782], 'c_monthly': [18.160028234189284], 'starting_deviation': [302.0], 'strength_eta': [167.1023997834891]}}",,,0,2022-09-17 06:02:56.956,2022-09-17 06:02:57.069,1.4191063676331086,ok,33.01936817951782,18.160028234189284,302.0,167.1023997834891
2,88,,"{'loss': 1.4191366106611192, 'params': {'c_annual': 5.2544551886695094, 'c_monthly': 4.3267729878976375, 'starting_deviation': 171.0, 'strength_eta': 110.19884187267019}, 'status': 'ok'}","{'tid': 88, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [88], 'c_monthly': [88], 'starting_deviation': [88], 'strength_eta': [88]}, 'vals': {'c_annual': [5.2544551886695094], 'c_monthly': [4.3267729878976375], 'starting_deviation': [171.0], 'strength_eta': [110.19884187267019]}}",,,0,2022-09-17 06:02:57.089,2022-09-17 06:02:57.211,1.4191366106611192,ok,5.2544551886695094,4.3267729878976375,171.0,110.19884187267019
2,89,,"{'loss': 1.4213604763511447, 'params': {'c_annual': 7.336818329080845, 'c_monthly': 25.44887396465118, 'starting_deviation': 150.0, 'strength_eta': 56.73412267125847}, 'status': 'ok'}","{'tid': 89, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [89], 'c_monthly': [89], 'starting_deviation': [89], 'strength_eta': [89]}, 'vals': {'c_annual': [7.336818329080845], 'c_monthly': [25.44887396465118], 'starting_deviation': [150.0], 'strength_eta': [56.73412267125847]}}",,,0,2022-09-17 06:02:57.231,2022-09-17 06:02:57.350,1.4213604763511447,ok,7.336818329080845,25.44887396465118,150.0,56.73412267125847
2,90,,"{'loss': 1.418834284314464, 'params': {'c_annual': 18.05298811143531, 'c_monthly': 11.981355883006405, 'starting_deviation': 372.0, 'strength_eta': 199.39616488755493}, 'status': 'ok'}","{'tid': 90, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [90], 'c_monthly': [90], 'starting_deviation': [90], 'strength_eta': [90]}, 'vals': {'c_annual': [18.05298811143531], 'c_monthly': [11.981355883006405], 'starting_deviation': [372.0], 'strength_eta': [199.39616488755493]}}",,,0,2022-09-17 06:02:57.373,2022-09-17 06:02:57.562,1.418834284314464,ok,18.05298811143531,11.981355883006405,372.0,199.39616488755493
2,91,,"{'loss': 1.4181520742416343, 'params': {'c_annual': 8.455905270526749, 'c_monthly': 21.484476018121356, 'starting_deviation': 114.0, 'strength_eta': 152.97882910583724}, 'status': 'ok'}","{'tid': 91, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [91], 'c_monthly': [91], 'starting_deviation': [91], 'strength_eta': [91]}, 'vals': {'c_annual': [8.455905270526749], 'c_monthly': [21.484476018121356], 'starting_deviation': [114.0], 'strength_eta': [152.97882910583724]}}",,,0,2022-09-17 06:02:57.582,2022-09-17 06:02:57.705,1.4181520742416343,ok,8.455905270526749,21.484476018121356,114.0,152.97882910583724
2,92,,"{'loss': 1.4188329895182572, 'params': {'c_annual': 5.502280874076515, 'c_monthly': 15.881059069428652, 'starting_deviation': 140.0, 'strength_eta': 123.89625285875373}, 'status': 'ok'}","{'tid': 92, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [92], 'c_monthly': [92], 'starting_deviation': [92], 'strength_eta': [92]}, 'vals': {'c_annual': [5.502280874076515], 'c_monthly': [15.881059069428652], 'starting_deviation': [140.0], 'strength_eta': [123.89625285875373]}}",,,0,2022-09-17 06:02:57.726,2022-09-17 06:02:57.846,1.4188329895182572,ok,5.502280874076515,15.881059069428652,140.0,123.89625285875373
2,93,,"{'loss': 1.417930859776687, 'params': {'c_annual': 1.2160100848419297, 'c_monthly': 43.35492320581905, 'starting_deviation': 91.0, 'strength_eta': 194.3840172690993}, 'status': 'ok'}","{'tid': 93, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [93], 'c_monthly': [93], 'starting_deviation': [93], 'strength_eta': [93]}, 'vals': {'c_annual': [1.2160100848419297], 'c_monthly': [43.35492320581905], 'starting_deviation': [91.0], 'strength_eta': [194.3840172690993]}}",,,0,2022-09-17 06:02:57.867,2022-09-17 06:02:57.985,1.417930859776687,ok,1.2160100848419297,43.35492320581905,91.0,194.3840172690993
2,94,,"{'loss': 1.41825001956454, 'params': {'c_annual': 16.234409641886497, 'c_monthly': 28.19148281203494, 'starting_deviation': 63.0, 'strength_eta': 142.5593681903647}, 'status': 'ok'}","{'tid': 94, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [94], 'c_monthly': [94], 'starting_deviation': [94], 'strength_eta': [94]}, 'vals': {'c_annual': [16.234409641886497], 'c_monthly': [28.19148281203494], 'starting_deviation': [63.0], 'strength_eta': [142.5593681903647]}}",,,0,2022-09-17 06:02:58.006,2022-09-17 06:02:58.120,1.41825001956454,ok,16.234409641886497,28.19148281203494,63.0,142.5593681903647
2,95,,"{'loss': 1.4200230581196955, 'params': {'c_annual': 4.074828300713799, 'c_monthly': 33.83794501309312, 'starting_deviation': 391.0, 'strength_eta': 176.30291593832598}, 'status': 'ok'}","{'tid': 95, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [95], 'c_monthly': [95], 'starting_deviation': [95], 'strength_eta': [95]}, 'vals': {'c_annual': [4.074828300713799], 'c_monthly': [33.83794501309312], 'starting_deviation': [391.0], 'strength_eta': [176.30291593832598]}}",,,0,2022-09-17 06:02:58.141,2022-09-17 06:02:58.261,1.4200230581196955,ok,4.074828300713799,33.83794501309312,391.0,176.30291593832598
2,96,,"{'loss': 1.420434473887708, 'params': {'c_annual': 21.924474691638835, 'c_monthly': 14.115628709463591, 'starting_deviation': 261.0, 'strength_eta': 94.14343309721976}, 'status': 'ok'}","{'tid': 96, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [96], 'c_monthly': [96], 'starting_deviation': [96], 'strength_eta': [96]}, 'vals': {'c_annual': [21.924474691638835], 'c_monthly': [14.115628709463591], 'starting_deviation': [261.0], 'strength_eta': [94.14343309721976]}}",,,0,2022-09-17 06:02:58.284,2022-09-17 06:02:58.410,1.420434473887708,ok,21.924474691638835,14.115628709463591,261.0,94.14343309721976
2,97,,"{'loss': 1.420226536100778, 'params': {'c_annual': 38.54861536357805, 'c_monthly': 22.290034654605616, 'starting_deviation': 129.0, 'strength_eta': 84.47198397557321}, 'status': 'ok'}","{'tid': 97, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [97], 'c_monthly': [97], 'starting_deviation': [97], 'strength_eta': [97]}, 'vals': {'c_annual': [38.54861536357805], 'c_monthly': [22.290034654605616], 'starting_deviation': [129.0], 'strength_eta': [84.47198397557321]}}",,,0,2022-09-17 06:02:58.431,2022-09-17 06:02:58.558,1.420226536100778,ok,38.54861536357805,22.290034654605616,129.0,84.47198397557321
2,98,,"{'loss': 1.417447493630419, 'params': {'c_annual': 42.52990165356546, 'c_monthly': 38.11725137844337, 'starting_deviation': 73.0, 'strength_eta': 199.94531839615215}, 'status': 'ok'}","{'tid': 98, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [98], 'c_monthly': [98], 'starting_deviation': [98], 'strength_eta': [98]}, 'vals': {'c_annual': [42.52990165356546], 'c_monthly': [38.11725137844337], 'starting_deviation': [73.0], 'strength_eta': [199.94531839615215]}}",,,0,2022-09-17 06:02:58.582,2022-09-17 06:02:58.700,1.417447493630419,ok,42.52990165356546,38.11725137844337,73.0,199.94531839615215
2,99,,"{'loss': 1.420293163863103, 'params': {'c_annual': 12.183698496455197, 'c_monthly': 12.823487392759167, 'starting_deviation': 157.0, 'strength_eta': 76.03960961595017}, 'status': 'ok'}","{'tid': 99, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [99], 'c_monthly': [99], 'starting_deviation': [99], 'strength_eta': [99]}, 'vals': {'c_annual': [12.183698496455197], 'c_monthly': [12.823487392759167], 'starting_deviation': [157.0], 'strength_eta': [76.03960961595017]}}",,,0,2022-09-17 06:02:58.720,2022-09-17 06:02:58.838,1.420293163863103,ok,12.183698496455197,12.823487392759167,157.0,76.03960961595017
