date,rating,deviation,n_faceoffs,wins,player_id,player_name
2015-01,1480.001807719049,49.00664670780635,382,182,8476389,Vincent Trocheck
2015-02,1504.0964207972677,37.18235336645276,434,210,8476389,Vincent Trocheck
2015-03,1528.805817239987,26.799104166494715,556,276,8476389,Vincent Trocheck
2015-04,1517.839123722943,29.582898741452766,618,307,8476389,Vincent Trocheck
2015-11,1482.9602847009303,26.807248546851746,751,371,8476389,Vincent Trocheck
2015-12,1447.7940569810457,28.172602071308425,829,400,8476389,Vincent Trocheck
2016-01,1452.4765633174231,26.965076014354427,985,472,8476389,Vincent Trocheck
2016-02,1492.7410485843325,20.54059736830229,1212,586,8476389,Vincent Trocheck
2016-03,1523.9506623828472,18.707898788815232,1498,738,8476389,Vincent Trocheck
2016-04,1501.0863853626918,26.480164330510448,1564,766,8476389,Vincent Trocheck
2016-10,1498.9168445949024,30.82641162879332,1614,791,8476389,Vincent Trocheck
2016-11,1510.7615913967559,24.329704705755127,1766,868,8476389,Vincent Trocheck
2016-12,1461.8566114727735,20.089178706073014,2001,975,8476389,Vincent Trocheck
2017-01,1525.476858860134,20.162730797828537,2296,1132,8476389,Vincent Trocheck
2017-02,1531.8905816130703,20.148695582287743,2518,1248,8476389,Vincent Trocheck
2017-03,1494.1611284987314,18.636879088795876,2795,1380,8476389,Vincent Trocheck
2017-04,1484.3638351944128,25.532344089437963,2881,1421,8476389,Vincent Trocheck
2017-10,1480.1136425963746,22.402027683719812,3052,1502,8476389,Vincent Trocheck
2017-11,1506.7850795838922,18.416371667912454,3347,1659,8476389,Vincent Trocheck
2017-12,1501.768972988535,17.529261585467346,3665,1810,8476389,Vincent Trocheck
2018-01,1538.5269676116231,24.86605564317471,3842,1911,8476389,Vincent Trocheck
2018-02,1531.1737323885327,20.558493257868143,4066,2029,8476389,Vincent Trocheck
2018-03,1516.2088730333478,17.6982038566762,4396,2211,8476389,Vincent Trocheck
2018-04,1542.4628259816845,23.896185567673122,4516,2278,8476389,Vincent Trocheck
2018-10,1518.5142244896165,20.406263957350593,4743,2394,8476389,Vincent Trocheck
2018-11,1543.788907585022,19.808701840484197,4971,2521,8476389,Vincent Trocheck
2018-12,1515.8874027508493,18.723404672311307,5242,2663,8476389,Vincent Trocheck
2019-01,1525.0600241087961,36.86906724828986,5299,2695,8476389,Vincent Trocheck
2019-02,1499.3248642230278,20.985866625160774,5542,2817,8476389,Vincent Trocheck
2019-03,1493.8557260345417,18.573242917160304,5823,2955,8476389,Vincent Trocheck
2019-04,1504.2614255004366,26.92918956016985,5884,2989,8476389,Vincent Trocheck
2019-10,1502.4052442064544,22.64600735335235,6055,3079,8476389,Vincent Trocheck
2019-11,1517.9425496639578,23.00524235039962,6203,3161,8476389,Vincent Trocheck
2020-01,1530.1666609797583,27.248025762142188,6354,3246,8476389,Vincent Trocheck
2020-02,1508.9761129852966,20.657359591955455,6584,3363,8476389,Vincent Trocheck
2020-03,1469.7515465631782,21.26497619153028,6774,3453,8476389,Vincent Trocheck
2020-10,1457.4736128466639,24.36808102352927,6886,3505,8476389,Vincent Trocheck
2020-11,1496.0812983573326,25.956163086005823,6984,3563,8476389,Vincent Trocheck
2020-12,1520.0415973820798,23.100443344832524,7138,3646,8476389,Vincent Trocheck
2021-01,1473.335105905441,31.946344617064735,7231,3691,8476389,Vincent Trocheck
2021-02,1557.2537303226432,21.185303637291135,7458,3834,8476389,Vincent Trocheck
2021-03,1511.7498688793041,25.422527088425028,7560,3884,8476389,Vincent Trocheck
2021-04,1518.0944392123477,18.97096956700535,7831,4031,8476389,Vincent Trocheck
2021-05,1518.0630280139092,19.927315899825732,8054,4156,8476389,Vincent Trocheck
2022-01,1535.0083645567993,23.891742739121728,8254,4266,8476389,Vincent Trocheck
2022-02,1505.5893878096874,23.08054038569537,8408,4344,8476389,Vincent Trocheck
2022-03,1496.5368526580196,19.943354146684722,8640,4462,8476389,Vincent Trocheck
2022-04,1539.82991723468,16.542214000701016,9029,4693,8476389,Vincent Trocheck
2022-10,1545.8557634710128,23.75596912482324,9141,4757,8476389,Vincent Trocheck
2022-11,1520.9806428210304,21.059350022360942,9347,4865,8476389,Vincent Trocheck
2022-12,1542.5225674882972,22.169085488567593,9505,4956,8476389,Vincent Trocheck
Starting,1500.0,240.0,0,0,8474012,John Albert
2014-03,1607.0717718773817,198.18653219662735,1,1,8474012,John Albert
2014-12,1381.7220151832228,82.70399198232623,21,9,8474012,John Albert
Starting,1500.0,240.0,0,0,8475744,Evgeny Kuznetsov
2014-03,1332.506750763031,95.86775063685474,12,3,8475744,Evgeny Kuznetsov
2014-04,1263.488961001929,74.04555537697095,27,5,8475744,Evgeny Kuznetsov
2015-01,1436.7239536707875,38.93911771224396,127,53,8475744,Evgeny Kuznetsov
2015-02,1430.4974880041395,29.105619307574184,233,97,8475744,Evgeny Kuznetsov
2015-03,1418.5127977952523,24.955722227154688,379,164,8475744,Evgeny Kuznetsov
2015-04,1441.383768049814,20.378544360394912,628,279,8475744,Evgeny Kuznetsov
2015-10,1422.0163902899362,27.81506993453716,694,306,8475744,Evgeny Kuznetsov
2015-11,1434.892543231409,27.55964158825469,794,352,8475744,Evgeny Kuznetsov
2015-12,1425.5737340208357,28.761582421012758,874,389,8475744,Evgeny Kuznetsov
2016-01,1504.8260857255586,29.13718294088609,1013,466,8475744,Evgeny Kuznetsov
2016-02,1480.9567678445842,22.352546975711835,1215,557,8475744,Evgeny Kuznetsov
2016-03,1526.5192923252114,21.573251523468166,1411,664,8475744,Evgeny Kuznetsov
2016-04,1492.1602502140454,20.11162642240233,1659,783,8475744,Evgeny Kuznetsov
2016-10,1477.5905130061992,23.359522041567445,1806,851,8475744,Evgeny Kuznetsov
2016-11,1468.3226833717285,21.821744722773037,1993,939,8475744,Evgeny Kuznetsov
2016-12,1450.884904877047,21.67737619173718,2187,1019,8475744,Evgeny Kuznetsov
2017-01,1482.8684717479425,27.24164212150149,2347,1098,8475744,Evgeny Kuznetsov
2017-02,1451.4218445910756,24.667403189720133,2485,1158,8475744,Evgeny Kuznetsov
2017-03,1442.8769363089975,22.938760415895565,2662,1233,8475744,Evgeny Kuznetsov
2017-04,1466.2650891737449,20.53407646193344,2912,1350,8475744,Evgeny Kuznetsov
2017-10,1430.0502819656367,24.65238752067067,3033,1396,8475744,Evgeny Kuznetsov
2017-11,1430.853886685334,22.807582227834523,3222,1479,8475744,Evgeny Kuznetsov
2017-12,1431.78584223055,22.194298489371995,3412,1558,8475744,Evgeny Kuznetsov
2018-01,1409.9058473079199,31.491204376674492,3518,1599,8475744,Evgeny Kuznetsov
2018-02,1422.6480057206127,23.415443216397843,3706,1679,8475744,Evgeny Kuznetsov
2018-03,1445.3523474628325,23.999661410528393,3857,1747,8475744,Evgeny Kuznetsov
2018-04,1421.2591490369414,17.20996113599789,4258,1903,8475744,Evgeny Kuznetsov
2018-10,1402.9016267030943,21.88491317520012,4431,1969,8475744,Evgeny Kuznetsov
2018-11,1465.022252256324,23.280246631619065,4587,2052,8475744,Evgeny Kuznetsov
2018-12,1467.1230584853352,22.875947599732317,4755,2132,8475744,Evgeny Kuznetsov
2019-01,1382.8756235932365,26.656546631861307,4922,2187,8475744,Evgeny Kuznetsov
2019-02,1387.4532212960348,22.52837908708913,5122,2261,8475744,Evgeny Kuznetsov
2019-03,1419.6634944636116,22.48974925108178,5312,2336,8475744,Evgeny Kuznetsov
2019-04,1418.559442042968,24.501034940641112,5455,2393,8475744,Evgeny Kuznetsov
2019-10,1407.2729246801107,23.819466050917054,5614,2454,8475744,Evgeny Kuznetsov
2019-11,1434.8959105370895,26.216544653802558,5722,2507,8475744,Evgeny Kuznetsov
2019-12,1430.6434720571215,23.454191909036737,5887,2573,8475744,Evgeny Kuznetsov
2020-01,1412.9358929342757,29.963474246476633,6014,2621,8475744,Evgeny Kuznetsov
2020-02,1431.8040838921274,26.773796369152063,6141,2672,8475744,Evgeny Kuznetsov
2020-03,1420.5425560054146,22.031722084787557,6347,2749,8475744,Evgeny Kuznetsov
2020-10,1454.7432574901825,25.38505801483149,6463,2803,8475744,Evgeny Kuznetsov
2020-11,1490.6568108199167,22.30533724772519,6653,2897,8475744,Evgeny Kuznetsov
2020-12,1490.8598625597588,22.362814123182957,6832,2973,8475744,Evgeny Kuznetsov
2021-01,1463.252913643748,39.85882833004406,6878,2992,8475744,Evgeny Kuznetsov
2021-02,1457.7222572156093,31.023488192506697,6970,3033,8475744,Evgeny Kuznetsov
2021-03,1435.591227539342,23.186594564745374,7148,3103,8475744,Evgeny Kuznetsov
2021-04,1457.3699120881872,22.98812918740485,7317,3173,8475744,Evgeny Kuznetsov
2021-05,1465.4417721627626,29.56502558091852,7367,3194,8475744,Evgeny Kuznetsov
2022-01,1434.6945128598227,27.823589502713656,7522,3251,8475744,Evgeny Kuznetsov
2022-02,1446.454682863354,26.716566358276665,7633,3301,8475744,Evgeny Kuznetsov
2022-03,1474.3079368710603,23.223270154453836,7814,3379,8475744,Evgeny Kuznetsov
2022-04,1479.2810049044097,19.285485881611066,8093,3499,8475744,Evgeny Kuznetsov
2022-10,1475.7414287415043,23.940542368323484,8217,3557,8475744,Evgeny Kuznetsov
2022-11,1485.9339591237538,19.53327386287899,8492,3685,8475744,Evgeny Kuznetsov
2022-12,1444.60851824117,24.08528310821737,8621,3736,8475744,Evgeny Kuznetsov
Starting,1500.0,240.0,0,0,8477228,Matt Lindblad
2014-03,1579.8734722490922,201.1631493067114,1,1,8477228,Matt Lindblad
2014-04,1668.30658955862,175.5571890920453,2,2,8477228,Matt Lindblad
2015-11,1498.193078368521,185.38683260646908,3,2,8477228,Matt Lindblad
2015-12,1324.358241722202,128.01807470065646,7,2,8477228,Matt Lindblad
Starting,1500.0,240.0,0,0,8476207,Brian Gibbons
2014-03,1347.1850580949304,144.99208680749516,5,2,8476207,Brian Gibbons
2014-04,1423.919207363111,81.12754913790305,22,9,8476207,Brian Gibbons
2014-11,1395.9154034436908,87.36705287901276,23,9,8476207,Brian Gibbons
2014-12,1386.930109166,89.69850940746205,24,9,8476207,Brian Gibbons
2015-02,1451.0324237498137,98.89376943105978,26,11,8476207,Brian Gibbons
2015-03,1424.5385370186164,86.22367082236205,32,13,8476207,Brian Gibbons
2015-12,1391.958275825801,98.32644423870731,33,13,8476207,Brian Gibbons
2018-01,1402.8228958551733,120.6969097403081,39,15,8476207,Brian Gibbons
2018-03,1506.3219402204513,72.87697013705211,58,25,8476207,Brian Gibbons
2018-04,1529.52602230806,76.3324945539936,59,26,8476207,Brian Gibbons
2018-10,1466.0736763289142,60.49557046802173,76,33,8476207,Brian Gibbons
2018-11,1431.9700651081607,60.01870846098244,83,35,8476207,Brian Gibbons
2018-12,1428.4901827484452,63.972225508230714,85,36,8476207,Brian Gibbons
2019-02,1415.789276655136,84.38746641504285,86,36,8476207,Brian Gibbons
2019-03,1409.554480951335,53.37032325392529,120,48,8476207,Brian Gibbons
2019-04,1398.9530411700857,59.194981190574296,121,48,8476207,Brian Gibbons
2019-11,1396.6224124740788,68.31021038450508,123,49,8476207,Brian Gibbons
Starting,1500.0,240.0,0,0,8476482,Nicklas Jensen
2014-03,1398.8410075054326,210.33431092789013,1,0,8476482,Nicklas Jensen
Starting,1500.0,240.0,0,0,8470834,Dustin Byfuglien
2014-03,1371.1404294796052,176.85646366083984,2,0,8470834,Dustin Byfuglien
2015-02,1281.071220251099,157.15646255655025,4,0,8470834,Dustin Byfuglien
2015-10,1247.4637093199751,152.02470596960785,5,0,8470834,Dustin Byfuglien
Starting,1500.0,240.0,0,0,8476445,Johan Sundstrom
2014-03,1325.989744951446,166.65679441468157,3,1,8476445,Johan Sundstrom
2014-04,1408.1833887713467,116.07532387865287,11,4,8476445,Johan Sundstrom
Starting,1500.0,240.0,0,0,8475161,Chris Brown
2014-03,1424.5784702094857,61.49488255929788,34,13,8475161,Chris Brown
2014-04,1431.3473534985785,63.01306367709524,38,15,8475161,Chris Brown
2014-10,1425.3575136347577,67.85298131484463,39,15,8475161,Chris Brown
2014-11,1419.023578090038,72.18304572083898,40,15,8475161,Chris Brown
2015-10,1404.5302938537927,95.77358215776863,43,16,8475161,Chris Brown
Starting,1500.0,240.0,0,0,8476871,Tanner Pearson
2014-03,1426.2164482450692,188.6595666543012,2,1,8476871,Tanner Pearson
2014-04,1305.6467476735872,159.88592137009007,4,1,8476871,Tanner Pearson
2015-01,1290.766032031709,167.86162100310435,5,1,8476871,Tanner Pearson
2015-10,1410.355841867428,163.1908593887482,6,2,8476871,Tanner Pearson
2015-11,1438.8903536453936,142.70411622277626,8,3,8476871,Tanner Pearson
2015-12,1537.4209201575254,116.08629050361283,12,6,8476871,Tanner Pearson
2016-01,1445.0114735259438,101.82059083500242,17,7,8476871,Tanner Pearson
2016-02,1481.63576050541,101.25113741095151,18,8,8476871,Tanner Pearson
2016-04,1450.3696039226786,96.64313576564888,22,10,8476871,Tanner Pearson
2016-10,1436.7269255393073,97.5073389973456,23,10,8476871,Tanner Pearson
2016-11,1332.0996800452904,89.84274793390445,27,10,8476871,Tanner Pearson
2016-12,1379.185145646411,73.9803056631683,39,15,8476871,Tanner Pearson
2017-01,1364.7193836506938,82.7598000767056,42,16,8476871,Tanner Pearson
2017-02,1372.9457698501844,77.88517858257411,47,18,8476871,Tanner Pearson
2017-03,1479.8621020408618,71.93669919917657,54,24,8476871,Tanner Pearson
2017-04,1464.7410170113442,75.23410308371949,55,24,8476871,Tanner Pearson
2017-10,1449.1477371666529,77.36715655367765,57,24,8476871,Tanner Pearson
2017-11,1400.8726548374207,78.48898337855776,59,24,8476871,Tanner Pearson
2017-12,1376.6931233579005,76.68093879186769,63,25,8476871,Tanner Pearson
2018-01,1421.4473266034574,76.24722484945634,72,29,8476871,Tanner Pearson
2018-02,1454.2187518766189,73.5622091426832,77,32,8476871,Tanner Pearson
2018-03,1476.7055156149806,71.87546613178378,82,35,8476871,Tanner Pearson
2018-04,1495.3953474624577,70.56462209804053,87,38,8476871,Tanner Pearson
2018-10,1518.7934818482197,56.444524733047444,108,49,8476871,Tanner Pearson
2018-11,1524.2562730097054,52.16683583019215,123,56,8476871,Tanner Pearson
2018-12,1500.7384035582008,50.38068084165796,139,63,8476871,Tanner Pearson
2019-01,1480.0350161927952,70.83223145034499,140,63,8476871,Tanner Pearson
2019-02,1495.1787029414857,71.75421184655805,143,65,8476871,Tanner Pearson
2019-03,1520.6111134755315,75.60766002904367,144,66,8476871,Tanner Pearson
2019-04,1489.6628986859498,76.76691962204488,146,66,8476871,Tanner Pearson
2019-10,1450.5265655502856,75.49937083131586,150,67,8476871,Tanner Pearson
2019-11,1402.6955809553056,77.06677960514726,152,67,8476871,Tanner Pearson
2019-12,1383.598048415879,75.75874839696658,156,68,8476871,Tanner Pearson
2020-01,1377.6321898121644,84.06165486582007,159,69,8476871,Tanner Pearson
2020-02,1356.191187323971,82.06387811031301,162,70,8476871,Tanner Pearson
2020-03,1296.904192030731,79.78422872874218,165,70,8476871,Tanner Pearson
2020-10,1264.7640283453986,79.0704559550301,168,70,8476871,Tanner Pearson
2020-11,1214.1156576790788,75.19017275534162,174,70,8476871,Tanner Pearson
2020-12,1233.1236826266795,78.08213520843685,175,71,8476871,Tanner Pearson
2021-01,1269.0527352212348,91.24172558798912,177,72,8476871,Tanner Pearson
2021-02,1363.490680750974,81.98297408086735,185,76,8476871,Tanner Pearson
2021-03,1342.9360910814444,83.9576608078451,186,76,8476871,Tanner Pearson
2021-04,1329.5060523403026,85.55664716862643,188,76,8476871,Tanner Pearson
2021-05,1348.603587615469,85.4283075020704,191,77,8476871,Tanner Pearson
2022-01,1358.7913355847295,85.44315564641262,197,79,8476871,Tanner Pearson
2022-02,1377.0086051385429,74.77376247549937,206,82,8476871,Tanner Pearson
2022-03,1328.8508628583538,55.94199095645047,229,89,8476871,Tanner Pearson
2022-04,1340.965560138981,61.40227091418397,230,90,8476871,Tanner Pearson
2022-10,1331.0390935645648,65.77421552417721,232,90,8476871,Tanner Pearson
2022-11,1346.579109349145,61.41730941528592,242,94,8476871,Tanner Pearson
2022-12,1367.8642482089651,62.09652632218271,248,97,8476871,Tanner Pearson
Starting,1500.0,240.0,0,0,8475714,Calle Jarnkrok
2014-03,1393.9125510850663,39.73501428456682,81,29,8475714,Calle Jarnkrok
2014-04,1442.7029497643355,33.97891857696178,147,58,8475714,Calle Jarnkrok
2015-01,1472.7925302412984,35.32951305679064,238,99,8475714,Calle Jarnkrok
2015-02,1457.3755786278587,25.20040442735635,383,164,8475714,Calle Jarnkrok
2015-03,1489.6037057893097,28.42836205839915,454,204,8475714,Calle Jarnkrok
2015-04,1492.0651680740812,25.557807940667526,571,260,8475714,Calle Jarnkrok
2015-10,1482.8202431914974,29.09702357188904,635,288,8475714,Calle Jarnkrok
2015-11,1473.2823294423415,25.758927353099093,755,348,8475714,Calle Jarnkrok
2015-12,1446.6818103628152,25.22390170558184,869,395,8475714,Calle Jarnkrok
2016-01,1463.3571920123939,28.766953000118843,997,451,8475714,Calle Jarnkrok
2016-02,1463.0089178108424,29.30217059752403,1070,483,8475714,Calle Jarnkrok
2016-03,1403.691773270143,29.619587563190834,1142,504,8475714,Calle Jarnkrok
2016-04,1411.7972958034602,28.639979232869145,1226,540,8475714,Calle Jarnkrok
2016-10,1431.4825023708092,36.064762528868044,1246,550,8475714,Calle Jarnkrok
2016-11,1545.2108486823463,24.171697305640457,1425,653,8475714,Calle Jarnkrok
2016-12,1488.214715499697,18.12135272487375,1733,790,8475714,Calle Jarnkrok
2017-01,1495.1155211282187,31.411692394515004,1827,837,8475714,Calle Jarnkrok
2017-02,1526.6750198127415,22.63757071451449,2010,939,8475714,Calle Jarnkrok
2017-03,1489.2866283082963,19.814506741426236,2253,1053,8475714,Calle Jarnkrok
2017-04,1513.3396344358798,16.997093754585272,2599,1228,8475714,Calle Jarnkrok
2017-10,1502.236162853412,27.033526487171994,2652,1251,8475714,Calle Jarnkrok
2017-11,1486.3982311310838,23.189016710389144,2815,1325,8475714,Calle Jarnkrok
2017-12,1481.507316816873,23.178674973649613,2959,1395,8475714,Calle Jarnkrok
2018-01,1446.812505256186,38.978306855774264,3007,1416,8475714,Calle Jarnkrok
2018-02,1456.567611758778,39.447938291201766,3035,1428,8475714,Calle Jarnkrok
2018-03,1466.859277009231,46.05442438363851,3041,1432,8475714,Calle Jarnkrok
2018-04,1442.106317446966,49.0445119503511,3051,1436,8475714,Calle Jarnkrok
2018-10,1515.1789472020978,25.403295045330747,3225,1531,8475714,Calle Jarnkrok
2018-11,1493.4256464500825,24.28475136779263,3354,1592,8475714,Calle Jarnkrok
2018-12,1518.7518933873666,23.920837825281122,3488,1665,8475714,Calle Jarnkrok
2019-01,1469.0008227417493,34.30258956998727,3563,1701,8475714,Calle Jarnkrok
2019-02,1461.5330580618781,37.03702217053786,3593,1715,8475714,Calle Jarnkrok
2019-03,1454.2848730578414,40.65927832689414,3612,1723,8475714,Calle Jarnkrok
2019-04,1480.8505005079833,35.47938420431045,3665,1749,8475714,Calle Jarnkrok
2019-10,1491.6779741315843,40.096774946225,3682,1759,8475714,Calle Jarnkrok
2019-11,1482.935601135332,35.518041007349495,3733,1784,8475714,Calle Jarnkrok
2019-12,1499.139785750427,25.982043208717375,3863,1852,8475714,Calle Jarnkrok
2020-01,1491.0413320082382,49.99059693953331,3877,1858,8475714,Calle Jarnkrok
2020-02,1503.5138755097566,49.60450037808207,3890,1865,8475714,Calle Jarnkrok
2020-03,1514.0803218193685,53.10637503279841,3896,1869,8475714,Calle Jarnkrok
2020-10,1518.6920022043353,51.256583816600305,3909,1876,8475714,Calle Jarnkrok
2020-11,1499.3810326213124,48.396570821425684,3926,1883,8475714,Calle Jarnkrok
2020-12,1486.7655471894682,50.73486347406805,3935,1886,8475714,Calle Jarnkrok
2021-01,1493.7827250985636,68.30286360470153,3938,1888,8475714,Calle Jarnkrok
2021-02,1473.9593457912333,46.727237174281456,3975,1907,8475714,Calle Jarnkrok
2021-03,1441.1769634200737,40.74354801379727,4012,1919,8475714,Calle Jarnkrok
2021-04,1429.423007335112,43.91708665300108,4026,1925,8475714,Calle Jarnkrok
2021-05,1432.6631414517494,49.50051502610202,4031,1927,8475714,Calle Jarnkrok
2022-01,1450.74963527488,33.51806923151053,4126,1973,8475714,Calle Jarnkrok
2022-02,1463.40515889155,33.601871951584684,4173,1997,8475714,Calle Jarnkrok
2022-03,1504.654275620341,27.233412798961318,4283,2057,8475714,Calle Jarnkrok
2022-04,1496.9347602689065,19.62333269364785,4547,2187,8475714,Calle Jarnkrok
2022-10,1489.11020322127,33.1703510913572,4552,2189,8475714,Calle Jarnkrok
2022-11,1479.1106882339054,33.203993275524184,4604,2216,8475714,Calle Jarnkrok
2022-12,1477.1647675758024,34.72624210976257,4643,2235,8475714,Calle Jarnkrok
Starting,1500.0,240.0,0,0,8476436,Dmitrij Jaskin
2014-03,1627.1386459938662,198.44668771125492,1,1,8476436,Dmitrij Jaskin
2014-12,1557.4847704435374,178.76834581082196,2,1,8476436,Dmitrij Jaskin
2015-01,1583.9957749197297,152.42274013799977,4,2,8476436,Dmitrij Jaskin
2015-02,1431.6530619414275,127.87435842646761,7,2,8476436,Dmitrij Jaskin
2015-03,1463.1234040263191,123.07608001111653,8,3,8476436,Dmitrij Jaskin
2015-12,1518.2754482219693,126.27065919882897,9,4,8476436,Dmitrij Jaskin
2016-01,1306.7115990488717,114.06225607932218,13,4,8476436,Dmitrij Jaskin
2016-03,1285.1265502843937,115.10863565857098,14,4,8476436,Dmitrij Jaskin
2016-10,1313.8327446709548,115.21948509140495,15,5,8476436,Dmitrij Jaskin
2016-11,1352.551988568819,93.17456797113884,22,8,8476436,Dmitrij Jaskin
2016-12,1325.461345543331,71.6453205843386,37,12,8476436,Dmitrij Jaskin
2017-01,1354.8183742252806,81.65500696757042,40,14,8476436,Dmitrij Jaskin
2017-10,1394.3524878891797,84.23092330729311,47,17,8476436,Dmitrij Jaskin
2018-01,1370.142452888465,100.28458341919655,49,17,8476436,Dmitrij Jaskin
2018-03,1414.5692929069376,103.71166564445534,50,18,8476436,Dmitrij Jaskin
2018-04,1382.3530314765953,102.86916743836468,51,18,8476436,Dmitrij Jaskin
2018-10,1415.0835501496251,101.59974829774518,53,19,8476436,Dmitrij Jaskin
2018-11,1394.6298151094024,100.22749828602454,55,19,8476436,Dmitrij Jaskin
2018-12,1320.45683013781,88.62211451451994,60,19,8476436,Dmitrij Jaskin
2019-10,1280.178437978835,105.65414656286688,63,19,8476436,Dmitrij Jaskin
2022-10,1243.5650338519695,116.8315979411862,69,21,8476436,Dmitrij Jaskin
2022-11,1386.8158374972418,106.79375118701014,73,24,8476436,Dmitrij Jaskin
Starting,1500.0,240.0,0,0,8474774,Dalton Prout
2014-03,1390.642906647663,198.01360413329988,1,0,8474774,Dalton Prout
2016-04,1310.2516039104532,196.19205082090429,2,0,8474774,Dalton Prout
Starting,1500.0,240.0,0,0,8475235,Nicolas Deslauriers
2014-03,1370.8708123924073,198.92552704052858,1,0,8475235,Nicolas Deslauriers
2015-10,1342.3191256274065,203.4775785615978,2,0,8475235,Nicolas Deslauriers
2016-10,1294.0930697404867,195.3073960461001,3,0,8475235,Nicolas Deslauriers
2017-02,1165.0301151473177,158.39715874755663,6,0,8475235,Nicolas Deslauriers
2018-02,1254.428029320724,158.02028770356927,8,1,8475235,Nicolas Deslauriers
2018-03,1332.5066143818342,144.07841334893155,10,2,8475235,Nicolas Deslauriers
2018-04,1431.516847366887,141.14579930241217,11,3,8475235,Nicolas Deslauriers
2018-11,1469.7132114395627,135.8328242404619,12,4,8475235,Nicolas Deslauriers
2019-10,1530.8916870687658,143.83215951419604,13,5,8475235,Nicolas Deslauriers
2021-04,1423.2391251195972,164.93485110508257,14,5,8475235,Nicolas Deslauriers
2021-05,1403.3339711363274,132.26811985763052,17,6,8475235,Nicolas Deslauriers
2022-11,1280.7764860310813,118.19998981024801,21,7,8475235,Nicolas Deslauriers
Starting,1500.0,240.0,0,0,8476882,Teuvo Teravainen
2014-03,1492.173281157891,72.93614670494668,25,13,8476882,Teuvo Teravainen
2015-01,1446.9555460013817,58.32347567824761,55,25,8476882,Teuvo Teravainen
2015-02,1440.5151808404887,53.934993233552625,69,31,8476882,Teuvo Teravainen
2015-03,1478.8612229616733,56.183498985512614,75,36,8476882,Teuvo Teravainen
2015-04,1410.0909034091326,50.73737288987207,97,43,8476882,Teuvo Teravainen
2016-01,1349.6600373727852,64.91143523110925,112,47,8476882,Teuvo Teravainen
2016-02,1467.126248593935,50.84495349824782,145,64,8476882,Teuvo Teravainen
2016-03,1443.4756519840853,27.87556960575398,292,126,8476882,Teuvo Teravainen
2016-04,1426.6069509829847,26.910423084985283,400,167,8476882,Teuvo Teravainen
2016-10,1425.129318901136,34.60622966105003,425,177,8476882,Teuvo Teravainen
2016-11,1389.4117037907158,41.29158699479911,436,178,8476882,Teuvo Teravainen
2016-12,1399.1897667471972,46.25402725772803,446,182,8476882,Teuvo Teravainen
2017-01,1446.5796763626377,32.030121489532036,565,237,8476882,Teuvo Teravainen
2017-02,1495.608696770548,32.01184396304278,627,273,8476882,Teuvo Teravainen
2017-03,1482.0922215640844,38.312257724454525,646,282,8476882,Teuvo Teravainen
2017-10,1486.447576800163,53.2681667314311,649,283,8476882,Teuvo Teravainen
2017-11,1480.559849081502,41.842354337881964,689,302,8476882,Teuvo Teravainen
2017-12,1473.8746479123006,25.215397472821518,859,375,8476882,Teuvo Teravainen
2018-01,1452.4204631573173,54.94108100253298,863,375,8476882,Teuvo Teravainen
2018-02,1460.0091710454212,60.66726870063706,864,376,8476882,Teuvo Teravainen
2018-03,1440.3723962905497,62.895019246603695,868,377,8476882,Teuvo Teravainen
2018-04,1416.203267231145,67.03000512465998,870,377,8476882,Teuvo Teravainen
2018-10,1440.6413531621924,59.96405486556501,883,384,8476882,Teuvo Teravainen
2018-11,1377.6215223024712,56.77132983921899,894,386,8476882,Teuvo Teravainen
2018-12,1343.7245454679978,53.53074820934903,908,390,8476882,Teuvo Teravainen
2019-01,1347.9254566437164,67.08288491219241,915,392,8476882,Teuvo Teravainen
2019-02,1411.7801224359785,58.92889944687341,931,400,8476882,Teuvo Teravainen
2019-03,1430.5547130426328,57.75040538331395,940,404,8476882,Teuvo Teravainen
2019-04,1423.9622631293787,47.95967798412194,968,416,8476882,Teuvo Teravainen
2019-10,1398.6498285377406,52.704797698435705,973,416,8476882,Teuvo Teravainen
2019-11,1403.2477896046914,58.1485781761201,975,417,8476882,Teuvo Teravainen
2019-12,1434.2315647059643,62.56134550333086,977,419,8476882,Teuvo Teravainen
2020-01,1434.2002122060562,74.19081460867707,981,421,8476882,Teuvo Teravainen
2020-02,1482.4503172463064,64.26069981159662,993,428,8476882,Teuvo Teravainen
2020-03,1507.0320461868043,54.926445741618,1010,437,8476882,Teuvo Teravainen
2020-10,1481.3758045889285,58.49429608814962,1015,439,8476882,Teuvo Teravainen
2020-11,1486.2245636626212,52.87534244411994,1032,448,8476882,Teuvo Teravainen
2020-12,1465.4637626863596,54.112555440987684,1040,450,8476882,Teuvo Teravainen
2021-01,1458.6937191809925,73.52356193992249,1041,450,8476882,Teuvo Teravainen
2021-02,1472.5082784875465,64.74968177682928,1052,457,8476882,Teuvo Teravainen
2021-04,1457.1676791303885,73.0683353317839,1054,458,8476882,Teuvo Teravainen
2021-05,1477.5719727029557,58.64094595352522,1072,468,8476882,Teuvo Teravainen
2022-01,1457.5222089072597,67.66720427145424,1080,472,8476882,Teuvo Teravainen
2022-02,1464.414150335773,62.359993699703715,1090,478,8476882,Teuvo Teravainen
2022-03,1508.4379159774749,57.81217973312439,1102,486,8476882,Teuvo Teravainen
2022-04,1539.18455400631,59.362714341848644,1107,490,8476882,Teuvo Teravainen
